11.329999999999998,fake
9.120000000000001,fake
7.157894736842103,fake
11.124210526315785,fake
8.19590909090909,fake
17.30625,fake
11.329999999999998,fake
4.996923076923078,fake
8.645263157894735,fake
11.124210526315785,fake
8.19590909090909,fake
1.468,fake
10.336818181818181,fake
11.329999999999998,fake
4.996923076923078,fake
7.767727272727274,fake
10.942500000000003,fake
8.645263157894735,fake
1.3738461538461557,fake
3.91,fake
4.821249999999999,fake
9.933999999999997,fake
8.648125,fake
8.807142857142857,fake
13.062000000000005,fake
14.24125,fake
1.3738461538461557,fake
8.807142857142857,fake
11.329999999999998,fake
7.895384615384614,fake
9.388947368421054,fake
8.648125,fake
4.996923076923078,fake
13.062000000000005,fake
9.05227272727273,fake
8.353750000000002,fake
4.073571428571427,fake
1.3738461538461557,fake
8.893157894736845,fake
14.899090909090908,fake
5.41,fake
11.329999999999998,fake
7.895384615384614,fake
9.388947368421054,fake
8.678,fake
4.765000000000001,fake
9.05227272727273,fake
9.306000000000001,fake
4.073571428571427,fake
8.149473684210527,fake
-1.357999999999997,fake
6.808461538461536,fake
10.38052631578947,fake
7.895384615384614,fake
4.272307692307692,fake
8.823,fake
8.678,fake
4.765000000000001,fake
8.25769230769231,fake
4.073571428571427,fake
8.149473684210527,fake
11.619999999999997,fake
18.7175,fake
4.272307692307692,fake
1.468,fake
8.982307692307693,fake
7.1080000000000005,fake
8.678,fake
4.765000000000001,fake
9.306000000000001,fake
4.073571428571427,fake
8.149473684210527,fake
11.329999999999998,fake
9.306000000000001,fake
4.272307692307692,fake
8.765,fake
8.982307692307693,fake
7.1080000000000005,fake
6.703500000000002,fake
12.005294117647061,fake
13.998333333333328,fake
7.774285714285714,fake
7.895384615384614,fake
6.703500000000002,fake
8.645263157894735,fake
12.591000000000001,fake
4.073571428571427,fake
6.414210526315792,fake
8.645263157894735,fake
8.19590909090909,fake
10.235999999999997,fake
12.3555,fake
12.591000000000001,fake
